date,open,high,low,close,cvd
2025-08-31,108750.0,109490.8,108113.5,108250.0,73199.935057
2025-09-01,108250.1,109813.2,107255.0,109263.5,73956.827950
2025-09-02,109258.5,111737.8,108457.0,111196.9,75161.116061
2025-09-03,111196.9,112537.6,110600.0,111771.1,75465.952386
2025-09-04,111771.1,112193.7,109369.8,110744.3,75437.883270
2025-09-05,110744.4,113372.1,110231.4,110647.8,74310.434457
2025-09-06,110647.8,111243.0,110036.7,110254.9,74132.643666
2025-09-07,110254.9,111526.8,110239.0,111152.8,74276.813763
2025-09-08,111152.8,112864.4,110667.7,112050.1,74508.726223
2025-09-09,112050.1,113200.0,110815.3,111541.0,73920.463960
2025-09-10,111541.0,114300.0,110934.0,113952.8,75752.804290
2025-09-11,113952.8,115500.0,113400.0,115500.0,77369.803529
2025-09-12,115500.0,116743.3,114813.3,116111.7,77967.378972
2025-09-13,116111.7,116350.8,115251.1,115949.1,78173.325172
2025-09-14,115949.1,116149.9,115238.9,115390.6,77821.192234
2025-09-15,115390.6,116700.0,114158.2,115374.9,77763.744602
2025-09-16,115375.0,116961.3,114800.0,116764.2,78615.003563
2025-09-17,116764.2,117291.9,114799.9,116469.0,79179.905561
2025-09-18,116469.1,117920.0,116201.1,117135.7,79313.497532
2025-09-19,117135.8,117441.2,115180.4,115677.2,78903.752674
2025-09-20,115677.2,116176.8,115511.0,115739.1,78841.188386
2025-09-21,115739.1,115874.6,115259.4,115298.9,78545.227328
2025-09-22,115299.0,115410.0,111730.3,112747.8,77720.175794
2025-09-23,112747.8,113318.9,111557.0,112001.5,77114.884082
2025-09-24,112001.5,113954.3,111111.0,113300.0,77754.348910
2025-09-25,113300.0,113500.0,108680.5,109049.8,75974.537470
2025-09-26,109049.8,110354.8,108677.5,109706.3,76304.290612
2025-09-27,109706.4,109760.5,109177.6,109720.5,76485.694916
2025-09-28,109720.5,112367.8,109225.4,112127.8,77003.068747
2025-09-29,112127.8,114413.4,111628.0,114365.2,77962.785097
2025-09-30,114365.3,114798.0,112764.3,113995.0,78201.576645
2025-10-01,113995.0,118708.6,113971.1,118599.9,79664.435960
2025-10-02,118600.0,121008.9,118344.4,120649.9,81110.721928
2025-10-03,120650.0,123930.9,119350.0,122259.5,81653.386494
2025-10-04,122259.5,122843.7,121620.0,122426.4,81857.295248
2025-10-05,122426.4,125670.0,122250.0,123542.1,81479.672983
2025-10-06,123542.1,126198.1,123144.1,124766.5,81625.947929
2025-10-07,124765.9,125207.2,120694.6,121419.8,80220.960358
2025-10-08,121419.8,124150.0,121104.2,123329.7,80691.736052
2025-10-09,123329.8,123750.9,119750.0,121699.0,80642.229232
2025-10-10,121699.0,122498.0,100000.0,113000.1,81544.501554
2025-10-11,113000.0,113423.0,109760.0,110775.1,80569.986470
2025-10-12,110775.2,115780.0,109694.9,115125.3,82036.054771
2025-10-13,115125.3,115977.7,113705.8,115165.5,82486.224926
2025-10-14,115176.9,115457.2,110000.0,113106.2,82871.204741
2025-10-15,113106.3,113600.0,110252.0,110781.9,81803.663960
2025-10-16,110781.9,111950.0,107483.0,108182.3,79755.709520
2025-10-17,108182.3,109245.0,103583.2,106451.0,79801.339573
2025-10-18,106451.0,107492.6,106365.2,107199.0,80121.038748
2025-10-19,107199.0,109444.0,106125.2,108669.8,80704.760759
2025-10-20,108669.8,111700.1,107466.8,110574.4,81849.404143
2025-10-21,110574.4,114000.0,107500.0,108406.1,79992.750585
2025-10-22,108406.1,109156.4,106717.0,107644.1,79443.620474
2025-10-23,107644.1,111296.0,107556.3,110080.0,79991.815944
2025-10-24,110080.0,112400.0,109757.8,111000.0,79891.994680
2025-10-25,111000.0,111925.9,110700.0,111645.2,80213.218950
2025-10-26,111645.2,115400.0,111274.3,114509.9,80851.767858
2025-10-27,114510.0,116309.8,113801.4,114153.0,79959.370757
2025-10-28,114153.1,116023.4,112278.2,112918.0,79018.364045
2025-10-29,112918.0,113601.0,109251.0,110104.2,77626.585585
2025-10-30,110104.2,111561.5,106280.5,108302.7,76983.497347
2025-10-31,108302.7,111000.0,108302.6,109552.7,76881.303624
2025-11-01,109552.7,110421.0,109370.0,110018.0,76996.236730
2025-11-02,110018.0,111058.9,109428.7,110589.6,77677.716383
2025-11-03,110589.6,110699.6,105200.2,106538.3,76116.319362
2025-11-04,106538.3,107258.7,98900.0,101537.3,74624.696806
2025-11-05,101537.2,104499.9,98943.9,103900.0,76463.372891
2025-11-06,103900.0,104115.9,100266.0,101290.1,75704.921397
2025-11-07,101290.1,103995.0,99222.0,103279.9,78873.444985
2025-11-08,103279.9,103320.0,101489.9,102282.1,78780.871803
2025-11-09,102282.1,105431.9,101430.0,104729.8,79527.946196
2025-11-10,104729.9,106593.5,104300.0,105973.3,80180.094165
2025-11-11,105973.3,107400.0,102469.8,103011.5,79193.941057
2025-11-12,103011.5,105274.0,100796.0,101666.6,78261.168318
2025-11-13,101666.7,103999.0,98000.0,99680.1,77198.369005
2025-11-14,99680.1,99806.9,94000.0,94517.3,74112.581045
2025-11-15,94500.1,96700.0,94478.5,95537.9,74049.223631
2025-11-16,95538.0,96498.8,92890.6,94190.1,73666.311534
2025-11-17,94190.1,95888.0,91150.0,92101.3,71801.752309
2025-11-18,92101.3,93747.3,89251.9,92966.1,73752.821833
2025-11-19,92966.1,92966.1,88547.0,91427.7,74902.217372
2025-11-20,91427.7,93003.7,86000.0,86503.0,70490.157662
2025-11-21,86503.0,87331.7,80595.2,85069.4,72660.144263
2025-11-22,85069.4,85555.0,83432.8,84679.9,72940.595383
2025-11-23,84679.9,88061.8,84679.8,86777.4,73439.851647
2025-11-24,86777.5,89200.0,85250.0,88275.0,74644.532933
2025-11-25,88275.0,88432.1,86100.0,87326.3,74729.604030
2025-11-26,87326.4,90600.0,86299.5,90535.7,76684.832135
2025-11-27,90535.7,91878.9,90088.8,91281.4,77200.675396
2025-11-28,91281.4,93050.0,90250.0,90912.7,76349.253043
2025-11-29,90912.7,91179.5,90247.4,90833.6,76446.698529
2025-11-30,90833.6,91928.1,90351.0,90373.9,75916.084755
2025-12-01,90373.9,90378.7,83870.8,86300.0,74962.781388
2025-12-02,86300.0,92308.4,86203.8,91313.5,76572.761758
2025-12-03,91313.5,94051.6,91033.4,93457.9,77885.038884
2025-12-04,93458.0,94000.0,90924.8,92142.6,77577.293401
2025-12-05,92142.6,92679.3,88095.2,89332.4,76827.342169
2025-12-06,89332.4,90274.4,88999.9,89240.1,76493.277293
2025-12-07,89240.1,91713.7,87777.0,90435.1,76806.575530
2025-12-08,90435.1,92269.6,89615.8,90650.1,76425.877344
2025-12-09,90650.1,94583.7,89545.1,92702.2,76960.294877
2025-12-10,92702.2,94489.0,91599.0,92019.8,75473.243696
2025-12-11,92019.8,93561.8,89281.4,92541.0,76678.033710
2025-12-12,92541.0,92751.0,89500.0,90277.2,75823.144968
2025-12-13,90277.2,90629.9,89797.1,90254.1,75861.885656
2025-12-14,90254.2,90467.7,87582.5,88163.0,75114.178403
2025-12-15,88163.0,90038.8,85151.5,86434.3,73914.179977
2025-12-16,86434.3,88121.3,85263.6,87840.7,75862.784866
2025-12-17,87840.7,90318.3,85282.2,86207.8,73903.219962
2025-12-18,86205.5,89437.1,84421.4,85462.5,72106.350938
2025-12-19,85461.0,89335.0,85077.0,88105.2,73196.130603
2025-12-20,88105.2,88513.3,87800.0,88338.1,73496.245933
2025-12-21,88338.1,89013.9,87601.8,88622.2,73844.871832
2025-12-22,88623.7,90552.6,87863.6,88544.2,72743.253605
2025-12-23,88550.5,88888.8,86553.3,87416.4,72323.933205
2025-12-24,87416.4,87973.3,86271.4,87613.7,73171.962413
2025-12-25,87613.7,88547.9,86944.9,87198.0,72779.026850
2025-12-26,87183.0,89484.6,86611.7,87303.6,71932.070349
2025-12-27,87303.6,87913.3,87177.5,87802.6,72223.421977
2025-12-28,87814.4,87998.9,87364.3,87853.3,72580.150027
2025-12-29,87865.9,90298.9,86700.0,87135.1,70457.081105
2025-12-30,87135.1,89298.0,86736.5,88401.9,70811.337471
2025-12-31,88400.1,89067.4,87101.5,87500.1,69921.805352
2026-01-01,87500.2,88779.3,87400.0,88731.8,70999.640983
2026-01-02,88730.0,90900.0,88273.3,89934.0,71502.643952
2026-01-03,89934.0,90677.5,89300.0,90590.1,72474.417158
2026-01-04,90590.1,91768.3,90590.0,91507.0,72943.576144
2026-01-05,91507.0,94783.9,91489.5,93866.9,73861.491866
2026-01-06,93866.9,94401.8,91230.8,93711.8,74947.157230
2026-01-07,93711.8,93712.5,90591.9,91273.3,74124.952655
2026-01-08,91273.3,91584.7,89225.0,91029.1,74876.644647
2026-01-09,91029.1,91955.9,89603.4,90513.2,74554.575929
2026-01-10,90513.3,90699.7,90285.2,90375.2,74372.698055
2026-01-11,90375.2,91132.3,90100.0,90849.8,74613.015577
2026-01-12,90861.1,92364.1,89995.2,91190.9,74634.711197
2026-01-13,91191.0,96476.1,90938.2,95358.1,76254.947097
2026-01-14,95358.2,97899.7,94509.0,96933.3,77699.201967
2026-01-15,96933.4,97151.1,95101.0,95559.4,76665.068922
2026-01-16,95559.5,95800.0,94260.4,95510.9,77559.826663
2026-01-17,95510.3,95600.0,95002.6,95089.9,77322.924534
2026-01-18,95089.9,95480.8,93554.6,93632.6,76594.525376
2026-01-19,93626.8,93626.8,91866.0,92546.5,76200.403053
2026-01-20,92546.5,92805.9,87784.4,88309.9,74122.267531
2026-01-21,88309.9,91111.7,87200.0,89372.9,74540.101962
2026-01-22,89372.9,90261.7,88422.6,89454.2,74722.985213
2026-01-23,89454.2,91099.5,88470.9,89495.0,74394.985996
2026-01-24,89495.0,89786.3,89038.1,89079.6,74125.587112
2026-01-25,89079.6,89177.0,86007.0,86572.3,72447.165299
2026-01-26,86572.3,88747.4,86430.5,88247.4,73627.882738
2026-01-27,88247.4,89436.2,87206.2,89124.1,74688.974498
2026-01-28,89124.1,90438.3,88719.2,89159.6,73942.596584
2026-01-29,89159.7,89202.7,83220.3,84515.1,71923.575318
2026-01-30,84515.1,84596.4,81000.1,84124.7,74528.219489
2026-01-31,84124.7,84124.7,75600.0,78648.4,72994.578387
2026-02-01,78648.4,79315.2,75665.8,76882.2,71758.013287
2026-02-02,76892.4,79250.0,74543.0,78669.2,74452.398311
2026-02-03,78669.2,79120.2,72865.2,75662.0,73763.867134
2026-02-04,75662.0,76866.2,71722.0,73013.6,71236.233045
2026-02-05,73008.9,73156.8,62308.2,62858.1,60292.657077
2026-02-06,62858.0,71695.7,60500.0,70527.4,66581.707254
2026-02-07,70527.4,71631.2,67343.8,69268.8,66266.488494
2026-02-08,69249.9,72256.1,68855.4,70305.0,65978.579207
2026-02-09,70300.5,71369.9,68242.5,70087.2,66530.090709
2026-02-10,70103.9,70468.6,67875.1,68785.5,65746.600889
2026-02-11,68796.3,69228.6,65727.7,67052.3,64960.243741
2026-02-12,67039.6,68353.3,65072.2,66203.8,64000.603428
2026-02-13,66208.5,69437.4,65825.8,68837.0,65493.580936
2026-02-14,68820.1,70540.0,68709.7,69758.4,65797.658112
2026-02-15,69777.8,70935.2,68049.8,68780.0,65136.936974
2026-02-16,68780.0,70073.2,67271.1,68860.0,65381.475234
2026-02-17,68860.0,69191.0,66592.4,67475.4,64604.476539
2026-02-18,67475.4,68418.9,65838.5,66425.7,63457.858961
2026-02-19,66425.7,67296.2,65620.1,66955.3,64539.148875
2026-02-20,66955.3,68266.3,66450.0,67998.2,66437.211022
2026-02-21,67998.2,68678.8,67538.0,67966.6,66130.346011
2026-02-22,67966.7,68214.5,67180.0,67612.1,65943.267080
2026-02-23,67612.1,67653.3,63888.0,64624.1,63831.265667
2026-02-24,64624.1,64971.0,62500.0,64061.9,64535.298893
2026-02-25,64062.0,70000.0,63921.3,67978.6,65655.280427
2026-02-26,67978.6,68855.4,66513.0,67461.5,65269.508396
2026-02-27,67484.2,68202.3,64925.0,65869.7,64257.014339
2026-02-28,65869.7,67725.2,63030.0,66985.6,66396.833283
2026-03-01,66985.7,68181.2,65056.4,65748.8,65186.828063
2026-03-02,65764.3,70100.0,65269.2,68808.4,66695.237166
2026-03-03,68810.8,69236.5,66164.3,68336.7,67913.888294
2026-03-04,68336.7,74062.1,67419.7,72684.8,70772.638097
2026-03-05,72684.8,73585.9,70612.7,70877.4,67874.025682
2026-03-06,70877.4,71386.4,67748.0,68128.0,65320.934522
2026-03-07,68111.4,68541.5,66962.1,67270.1,64541.381462
2026-03-08,67270.1,68177.4,65646.2,65978.7,62746.600148
2026-03-09,65978.7,69513.0,65839.6,68446.9,63698.500566
2026-03-10,68447.0,71781.1,68399.9,69955.4,63437.643203
2026-03-11,69955.4,71345.2,68971.6,70200.4,63528.745217
2026-03-12,70200.4,70787.1,69228.2,70520.8,64753.704475
2026-03-13,70526.3,73928.5,70200.0,70953.0,62449.854554
2026-03-14,70953.1,71300.0,70293.9,71210.6,62921.938082
2026-03-15,71210.6,73200.0,70885.7,72835.7,63682.480898
2026-03-16,72826.7,74901.3,72304.0,74887.7,67035.448694
2026-03-17,74887.7,75998.1,73455.9,73929.9,65215.197554
2026-03-18,73930.0,74682.3,70500.0,71270.9,63390.709160
2026-03-19,71270.9,71623.9,68782.0,69911.9,62815.157205
2026-03-20,69916.6,71340.6,69400.0,70515.6,63094.457323
2026-03-21,70515.6,71071.7,68538.3,68907.7,62429.533338
2026-03-22,68907.7,69569.5,67343.1,67857.1,61655.327039
2026-03-23,67857.1,71816.6,67443.2,70887.2,63295.532183
2026-03-24,70887.2,71369.0,68902.0,70515.6,63960.655131
2026-03-25,70515.6,71985.0,70374.0,71309.6,64221.617769
2026-03-26,71302.2,71406.2,68115.8,68780.4,62692.224544
2026-03-27,68780.4,69112.0,65519.7,66358.3,61132.561207
2026-03-28,66360.4,67237.8,65889.0,66321.7,60706.680196
2026-03-29,66321.8,67066.2,64960.0,65950.3,60616.630635
2026-03-30,65950.4,68105.1,65733.2,66725.0,60171.098786
2026-03-31,66725.0,68500.0,65939.0,68219.7,62468.770691
2026-04-01,68219.7,69250.0,67546.2,68098.5,61819.854851
2026-04-02,68098.5,68632.7,65688.2,66880.8,61432.031951
2026-04-03,66885.7,67369.0,66288.0,66933.0,61703.280394
2026-04-04,66932.9,67534.0,66790.0,67283.8,61981.749004
2026-04-05,67283.8,69098.9,66618.0,68983.7,63006.230794
2026-04-06,68983.8,70463.7,68350.0,68861.4,61953.794179
2026-04-07,68861.3,72728.0,67734.9,71925.0,63430.154620
2026-04-08,71925.0,72850.0,70703.0,71109.0,62332.914272
2026-04-09,71090.2,73130.5,70465.1,71803.5,62339.856894
2026-04-10,71803.5,73455.0,71429.8,72973.8,63323.051711
2026-04-11,72973.8,73800.0,72578.8,73060.6,63096.711238
2026-04-12,73060.6,73150.0,70517.7,70754.1,61933.540455
2026-04-13,70754.1,74966.2,70595.6,74441.7,63601.278346
2026-04-14,74441.2,76088.3,73858.9,74171.4,61366.917069
2026-04-15,74171.4,75438.8,73558.1,74810.1,62028.228987
2026-04-16,74810.1,75500.0,73310.6,75162.9,63732.764728
2026-04-17,75162.9,78343.6,74569.8,77117.4,64781.464964
2026-04-18,77117.4,77432.1,75500.0,75728.8,64114.746494
2026-04-19,75728.8,76274.6,73809.7,73827.6,62977.189998
2026-04-20,73827.6,76588.0,73637.3,75848.3,63877.832115
2026-04-21,75848.3,77169.6,74850.0,76351.9,64472.606194
2026-04-22,76350.3,79490.7,76151.3,78204.0,65019.701069
2026-04-23,78204.0,78690.1,76984.3,78283.6,65725.373816
2026-04-24,78283.1,78580.7,77282.6,77455.0,64612.398701
2026-04-25,77455.0,77876.3,77145.3,77648.5,64787.459914
2026-04-26,77648.5,78964.8,77356.2,78653.8,65232.966272
2026-04-27,78653.8,79481.2,76480.4,77374.7,64352.134132
2026-04-28,77374.7,77799.0,75652.1,76331.9,63753.329795
2026-04-29,76331.9,77888.0,74940.0,75750.3,62913.336327
2026-04-30,75752.7,76634.1,75290.9,76313.0,63450.744354
2026-05-01,76312.9,78900.0,76284.2,78235.3,64326.769238
2026-05-02,78235.3,79140.0,78045.0,78660.0,64422.002559
2026-05-03,78660.0,79400.0,78078.7,78547.4,64153.000731
2026-05-04,78547.4,80770.7,78209.2,79843.7,64953.964329
2026-05-05,79843.8,81765.8,79808.0,80900.8,65193.090707
2026-05-06,80900.1,82790.9,80728.1,81438.0,64505.569135
2026-05-07,81438.0,81705.0,79368.7,80011.5,63783.636279
2026-05-08,80011.5,80465.8,79168.1,80196.9,64533.410724
2026-05-09,80196.9,81050.0,80124.0,80670.1,64670.320466
2026-05-10,80670.1,82436.6,80301.0,82171.8,65981.948297
2026-05-11,82171.9,82345.1,80421.5,81730.5,66676.545887
2026-05-12,81730.6,81760.4,79844.4,80492.3,66237.072487
2026-05-13,80492.4,81277.0,78720.9,79292.1,65346.616133
2026-05-14,79292.1,82017.4,78901.6,81070.1,66222.194250
2026-05-15,81070.1,81646.5,78620.0,79062.5,65026.939888
2026-05-16,79062.6,79175.0,77624.4,78122.8,64591.611605
2026-05-17,78122.9,78579.1,76642.3,77410.0,64363.754447
2026-05-18,77410.1,77745.5,76020.8,76946.5,64523.208586
2026-05-19,76946.4,77336.2,76093.6,76756.3,64679.419360
2026-05-20,76756.3,77750.0,76459.6,77479.4,65431.342813
2026-05-21,77477.5,78100.0,76652.5,77549.7,65740.659464
2026-05-22,77549.8,77809.9,75288.0,75456.5,64438.119927
2026-05-23,75456.6,77308.2,74209.4,76670.1,65530.525886
2026-05-24,76670.1,77421.2,76020.5,76984.9,65941.570132
2026-05-25,76980.7,77809.9,76833.8,77265.9,65841.098939
2026-05-26,77265.9,77989.3,75555.3,75824.0,64097.875520
2026-05-27,75827.7,76041.7,74121.0,74337.1,62862.992609
2026-05-28,74337.0,74467.1,72470.0,73515.7,62996.089434
2026-05-29,73516.5,74200.0,72362.8,73370.7,63154.902801
2026-05-30,73370.7,74004.4,73131.0,73753.7,63413.052496
2026-05-31,73778.8,74161.0,73272.9,73570.0,63267.931065
2026-06-01,73569.9,73960.0,70581.5,71317.5,61965.613342
2026-06-02,71315.5,71315.5,66111.8,66669.7,58250.927480
2026-06-03,66669.7,67420.0,64000.0,64035.8,54551.880889
2026-06-04,64036.1,64686.1,61255.9,63814.0,57867.403634
2026-06-05,63811.1,63905.3,59070.6,61037.9,56238.662029
2026-06-06,61038.3,61496.2,59493.5,60855.7,56902.405503
2026-06-07,60858.0,64613.0,60714.4,63307.6,57821.225212
2026-06-08,63305.6,64189.0,62388.2,63076.4,57388.095186
2026-06-09,63068.5,63467.9,60740.9,61690.4,56387.762444
2026-06-10,61688.1,62800.0,60746.8,61464.4,55525.893390
2026-06-11,61459.1,63845.9,61459.0,63552.3,56884.561703
2026-06-12,63553.7,64333.0,62765.3,63543.2,56872.588114
2026-06-13,63543.3,64750.0,63418.5,64404.0,57248.322323
2026-06-14,64415.6,65750.0,63643.3,65715.1,58648.097224
2026-06-15,65715.1,67263.5,65321.7,66284.3,58626.115179
2026-06-16,66284.3,66922.4,65289.8,65609.5,57463.951858
2026-06-17,65609.6,66370.9,63866.5,64454.8,56146.417355
2026-06-18,64452.0,64740.9,62187.0,62885.6,55173.789170
2026-06-19,62885.7,63590.9,62236.1,63486.4,56567.381621
2026-06-20,63486.3,64336.4,63141.3,64250.1,57292.314065
2026-06-21,64250.1,64493.6,63214.0,63234.0,56239.351773
2026-06-22,63234.0,65542.1,63234.0,63953.6,55449.288339
2026-06-23,63953.6,64200.0,61881.1,62650.3,54597.350305
2026-06-24,62650.3,63138.7,59001.0,60980.8,54406.996384
2026-06-25,60984.3,61858.8,58033.0,59707.1,53899.044369
2026-06-26,59721.1,60666.0,58265.0,60009.2,55467.679635
2026-06-27,60013.1,60471.8,59800.1,60318.3,55663.019707
