timestamp,datetime,open,high,low,close,volume,buy_vol,sell_vol,delta,cvd
1781386200,2026-06-13 21:30:00,64219.9,64750.0,64219.9,64546.1,56.84899205,46.50490597,10.34408608,36.16081989,-2441.37037419
1781387100,2026-06-13 21:45:00,64528.0,64549.5,64420.9,64442.9,9.11178718,6.22166611,2.89012107,3.33154504,-2438.03882915
1781388000,2026-06-13 22:00:00,64442.9,64442.9,64360.3,64378.8,6.70614349,4.03755652,2.66858697,1.36896955,-2436.6698596
1781388900,2026-06-13 22:15:00,64384.4,64501.4,64375.0,64501.3,6.35134726,4.08622982,2.26511744,1.82111238,-2434.84874722
1781389800,2026-06-13 22:30:00,64501.4,64531.8,64482.0,64488.7,1.60598077,0.89649557,0.7094852,0.18701037,-2434.66173685
1781390700,2026-06-13 22:45:00,64488.7,64505.5,64427.7,64437.2,10.83701668,3.69367751,7.14333917,-3.44966166,-2438.11139851
1781391600,2026-06-13 23:00:00,64437.2,64450.0,64413.0,64414.0,13.56034182,10.76944539,2.79089643,7.97854896,-2430.13284955
1781392500,2026-06-13 23:15:00,64414.0,64562.6,64413.9,64428.6,6.69430232,4.20139258,2.49290974,1.70848284,-2428.42436671
1781393400,2026-06-13 23:30:00,64428.7,64466.2,64428.6,64433.8,8.89572535,5.69182318,3.20390217,2.48792101,-2425.9364457
1781394300,2026-06-13 23:45:00,64431.1,64431.2,64366.2,64404.0,11.43845204,4.55348097,6.88497107,-2.3314901,-2428.2679358
1781395200,2026-06-14 00:00:00,64415.6,64440.1,64371.7,64396.1,25.73123253,24.67756201,1.05367052,23.62389149,-2404.64404431
1781396100,2026-06-14 00:15:00,64396.1,64491.2,64367.1,64455.7,31.66925361,27.41935656,4.24989705,23.16945951,-2381.4745848
1781397000,2026-06-14 00:30:00,64447.9,64538.4,64447.8,64538.3,1.32579578,1.02555715,0.30023863,0.72531852,-2380.74926628
1781397900,2026-06-14 00:45:00,64538.2,64544.7,64499.9,64535.2,10.4035855,0.83508068,9.56850482,-8.73342414,-2389.48269042
